round,samples,train_loss,test_loss,test_acc,wall_clock,active_workers,bytes_in,mean_staleness,round_seconds,barrier_wait
32,2048,1.97345,1.9943,0.385,0.0894,2,4035692,0.0,0.00112,0.00043
33,2112,1.93937,1.9943,0.385,0.0904,2,4161804,0.0,0.00098,0.00029
34,2176,1.95183,1.9943,0.385,0.0914,2,4287916,0.0,0.00102,0.0004
35,2240,1.98108,1.94592,0.4105,0.0923,2,4414028,0.0,0.0009,0.00037
36,2304,1.98442,1.94592,0.4105,0.1003,2,4540140,0.0,0.00792,0.00032
37,2368,1.92686,1.94592,0.4105,0.1013,2,4666252,0.0,0.00105,0.00029
38,2432,1.93834,1.94592,0.4105,0.1023,2,4792364,0.0,0.00096,0.00032
39,2496,1.90973,1.94592,0.4105,0.1032,2,4918476,0.0,0.00092,0.00029
40,2560,1.93049,1.90574,0.436,0.1041,2,5044588,0.0,0.00095,0.00032
41,2624,1.87877,1.90574,0.436,0.1093,2,5170700,0.0,0.00519,0.00018
42,2688,1.93723,1.90574,0.436,0.1101,2,5296812,0.0,0.00075,0.00019
43,2752,1.89186,1.90574,0.436,0.1107,2,5422924,0.0,0.0006,0.00015
44,2816,1.91988,1.90574,0.436,0.1113,2,5549036,0.0,0.00059,0.00019
45,2880,1.84573,1.86581,0.4505,0.1118,2,5675148,0.0,0.00054,0.00013
46,2944,1.8876,1.86581,0.4505,0.12,2,5801260,0.0,0.00818,0.0002
47,3008,1.78878,1.86581,0.4505,0.1207,2,5927372,0.0,0.00071,0.00017
48,3072,1.84955,1.86581,0.4505,0.1215,2,6053484,0.0,0.00078,0.00023
49,3136,1.88273,1.86581,0.4505,0.1223,2,6179596,0.0,0.00083,0.00027
50,3200,1.74921,1.82707,0.465,0.1231,2,6305708,0.0,0.00083,0.00028
51,3264,1.83423,1.82707,0.465,0.1281,2,6431820,0.0,0.00502,0.00017
52,3328,1.81169,1.82707,0.465,0.1287,2,6557932,0.0,0.00057,0.00013
53,3392,1.86269,1.82707,0.465,0.1293,2,6684044,0.0,0.00061,0.00014
54,3456,1.74048,1.82707,0.465,0.1299,2,6810156,0.0,0.00055,0.00014
55,3520,1.85907,1.79089,0.4875,0.1304,2,6936268,0.0,0.00052,0.00013
56,3584,1.79054,1.79089,0.4875,0.1356,2,7062380,0.0,0.00514,0.00018
57,3648,1.77349,1.79089,0.4875,0.1362,2,7188492,0.0,0.00067,0.00016
58,3712,1.75936,1.79089,0.4875,0.1368,2,7314604,0.0,0.0006,0.00016
59,3776,1.71989,1.79089,0.4875,0.1375,2,7440716,0.0,0.00068,0.00018
60,3840,1.74704,1.75611,0.495,0.1382,2,7566828,0.0,0.00066,0.00018
61,3904,1.8147,1.75611,0.495,0.1453,2,7692940,0.0,0.0071,0.00018
62,3968,1.74782,1.75611,0.495,0.1459,2,7819052,0.0,0.00059,0.00014
63,4032,1.77843,1.75611,0.495,0.1464,2,7945164,0.0,0.00054,0.00015
64,4096,1.59726,1.75611,0.495,0.1469,2,8071276,0.0,0.00053,0.00013
65,4160,1.65807,1.72325,0.512,0.1474,2,8197388,0.0,0.00051,0.00014
66,4224,1.69037,1.72325,0.512,0.153,2,8323500,0.0,0.00558,0.00025
67,4288,1.7617,1.72325,0.512,0.1537,2,8449612,0.0,0.00068,0.00015
68,4352,1.71013,1.72325,0.512,0.1544,2,8575724,0.0,0.00067,0.00017
69,4416,1.75235,1.72325,0.512,0.1549,2,8701836,0.0,0.00054,0.00016
70,4480,1.71706,1.68598,0.523,0.1555,2,8827948,0.0,0.00057,0.00014
71,4544,1.68481,1.68598,0.523,0.1628,2,8954060,0.0,0.0073,0.00017
